IDBOOK,IDCLASS,IDSTUD,BSBG01,BSBGSLM,BSBGSVM,BSBGSCM,BSBGHER,BSDGHER,BSBGSB,BSBG07,BSBG13B,BSBG03,mark,BTBG06C,BTBGTJS,BTBG07B,BTDGTJS,IDSCHOOL,BCBG03A,BCBG03B,BCBG04,BCBG05B,BCBGDAS,BCDGSBC,BCDGEAS,dummy_poor
10.0,518401.0,51840104.0,1,10.25252,13.48293,8.51577,10.84499,2,8.84686,5.0,1.0,1.0,2.4,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
11.0,518401.0,51840105.0,2,7.71308,7.70526,7.97991,10.84499,2,9.28593,5.0,4.0,1.0,4.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
12.0,518401.0,51840106.0,2,10.25252,8.34615,9.89515,10.84499,2,10.41803,5.0,1.0,1.0,2.6,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
13.0,518401.0,51840107.0,2,9.86638,9.35676,9.6723,8.99877,2,7.25088,4.0,4.0,1.0,3.8,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
14.0,518401.0,51840108.0,2,7.95043,7.10653,8.51577,9.64761,2,8.22128,4.0,4.0,1.0,3.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
2.0,518401.0,51840111.0,1,8.57095,8.82228,6.95612,10.23835,2,9.92809,5.0,2.0,1.0,1.4,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
3.0,518401.0,51840112.0,1,11.75478,7.91135,8.99736,11.19079,2,8.84686,4.0,3.0,1.0,2.4,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
4.0,518401.0,51840113.0,1,9.31385,11.3019,10.59469,12.04797,2,11.18784,4.0,1.0,1.0,2.8,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
5.0,518401.0,51840114.0,2,11.75478,13.48293,9.22591,13.51543,1,7.15513,1.0,1.0,1.0,3.6,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
6.0,518401.0,51840115.0,2,6.198,5.39638,9.6723,10.84499,2,7.44254,4.0,4.0,2.0,3.2,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
7.0,518401.0,51840116.0,2,9.31385,7.30474,10.35323,9.64761,2,10.41803,2.0,2.0,1.0,2.6,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
8.0,518401.0,51840118.0,2,9.86638,10.34734,10.12116,11.48712,2,9.56975,6.0,1.0,1.0,2.8,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
9.0,518401.0,51840119.0,1,13.84849,13.48293,9.89515,12.25657,1,6.58405,6.0,3.0,1.0,4.2,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
10.0,518401.0,51840120.0,2,10.25252,9.08085,10.684952203411086,11.48712,2,12.93734,6.0,3.0,2.0,4.6,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
11.0,518401.0,51840121.0,1,10.67004,8.34615,10.12116,10.23835,2,11.18784,6.0,2.0,1.0,4.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
12.0,518401.0,51840122.0,2,8.94763,8.82228,8.76168,10.84499,2,9.28593,5.0,3.0,1.0,3.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
13.0,518401.0,51840123.0,1,9.13133,8.82228,8.25602,9.64761,2,9.92809,4.0,2.0,1.0,2.2,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
14.0,518401.0,51840124.0,2,8.57095,4.96949,9.45004,9.64761,2,8.84686,1.0,2.0,1.0,3.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
1.0,518401.0,51840126.0,1,11.14859,9.08085,9.6723,13.51543,1,11.18784,5.0,1.0,1.0,3.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
2.0,518401.0,51840127.0,2,7.13627,5.39638,5.04751,11.19079,2,12.93734,4.0,4.0,1.0,2.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
3.0,518401.0,51840128.0,2,9.86638,11.3019,8.76168,11.48712,2,9.56975,6.0,3.0,1.0,2.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
4.0,518401.0,51840129.0,1,8.57095,8.34615,8.76168,10.84499,2,9.28593,4.0,2.0,1.0,1.6,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
5.0,518401.0,51840130.0,2,10.05658,9.08085,9.22591,10.84499,2,11.18784,5.0,1.0,1.0,2.4,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
6.0,518401.0,51840131.0,2,9.13133,7.91135,10.59469,10.23835,2,10.41803,4.0,2.0,1.0,3.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
7.0,518401.0,51840132.0,2,10.89898,10.77308,8.51577,10.23835,2,12.93734,6.0,2.0,1.0,3.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
8.0,518401.0,51840134.0,1,12.72711,8.57829,12.59517,10.84499,2,9.28593,6.0,2.0,2.0,2.0,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
9.0,518401.0,51840135.0,2,10.67004,8.12441,9.6723,10.23835,2,9.56975,6.0,4.0,1.0,3.2,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
10.0,518401.0,51840136.0,1,9.68014,9.35676,9.6723,11.48712,2,9.92809,4.0,3.0,2.0,2.4,3.0,9.7693,2,2,5184.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
8.0,518601.0,51860102.0,1,8.37412,11.3019,9.22591,8.99877,2,8.22128,4.0,1.0,1.0,3.0,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,1.0
9.0,518601.0,51860103.0,1,10.05658,7.91135,6.49606,7.34568,3,9.05015,6.0,1.0,1.0,3.8,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,1.0
10.0,518601.0,51860104.0,2,9.4964,9.08085,10.35323,9.64761,2,11.18784,5.0,2.0,1.0,4.2,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
11.0,518601.0,51860105.0,2,9.86638,9.65438,9.45004,9.03613,2,9.56975,1.0,2.0,1.0,2.6,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,1.0
12.0,518601.0,51860106.0,2,9.13133,8.57829,8.99736,10.26525,2,12.93734,4.0,3.0,1.0,2.6,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
13.0,518601.0,51860107.0,1,9.4964,10.34734,8.51577,10.26525,2,10.41803,1.0,3.0,1.0,2.8,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
14.0,518601.0,51860108.0,1,11.75478,9.65438,12.13375,7.34568,3,9.56975,3.0,2.0,1.0,3.8,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,1.0
1.0,518601.0,51860110.0,1,9.31385,9.08085,8.99736,11.48712,2,10.41803,5.0,1.0,1.0,3.0,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
2.0,518601.0,51860111.0,1,8.57095,8.82228,8.51577,9.64761,2,7.74978,5.0,3.0,1.0,5.0,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
3.0,518601.0,51860112.0,2,9.13133,9.98068,8.51577,8.99877,2,9.56975,1.0,3.0,1.0,3.0,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,1.0
4.0,518601.0,51860113.0,2,8.57095,8.34615,8.76168,9.64761,2,9.28593,3.0,2.0,1.0,3.4,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
5.0,518601.0,51860114.0,1,11.42832,9.65438,11.41779,9.64761,2,9.92809,4.0,2.0,1.0,3.4,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
6.0,518601.0,51860115.0,2,8.57095,9.98068,7.34181,10.84499,2,8.09367,4.0,2.0,1.0,3.6,3.0,8.48286,2,2,5186.0,3.0,3.0,1.0,3.0,11.19421,2.0,3.0,0.0
10.0,518801.0,51880101.0,2,10.25252,11.3019,10.59469,10.84499,2,11.18784,6.0,2.0,1.0,3.4,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
11.0,518801.0,51880102.0,1,7.95043,8.57829,7.97991,10.84499,2,10.41803,1.0,2.0,1.0,2.6,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
12.0,518801.0,51880103.0,2,10.89898,10.34734,11.75008,9.03613,2,12.93734,5.0,2.0,1.0,4.4,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,1.0
13.0,518801.0,51880104.0,2,11.14859,12.04145,12.59517,10.84499,2,8.66719,6.0,1.0,1.0,4.2,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
3.0,518801.0,51880109.0,1,9.13133,7.10653,8.25602,10.23835,2,11.18784,4.0,2.0,1.0,2.2,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
4.0,518801.0,51880110.0,2,10.05658,8.12441,10.59469,10.23835,2,11.18784,2.0,2.0,1.0,4.0,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
5.0,518801.0,51880111.0,1,10.25252,8.57829,10.84951,9.03613,2,8.66719,5.0,2.0,1.0,2.8,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,1.0
6.0,518801.0,51880112.0,2,9.86638,10.77308,9.6723,10.23835,2,9.05015,5.0,1.0,1.0,3.8,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
7.0,518801.0,51880113.0,1,9.68014,8.82228,9.45004,11.48712,2,12.93734,4.0,2.0,1.0,4.8,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
8.0,518801.0,51880115.0,2,9.31385,7.50425,8.51577,10.84499,2,8.84686,5.0,1.0,1.0,3.4,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
9.0,518801.0,51880116.0,1,10.67004,9.08085,9.45004,10.26525,2,12.93734,5.0,1.0,1.0,2.2,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
10.0,518801.0,51880117.0,2,10.25252,10.34734,11.12082,10.23835,2,12.93734,5.0,1.0,1.0,3.2,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
12.0,518801.0,51880119.0,1,8.94763,7.50425,9.22591,13.51543,1,10.41803,5.0,2.0,1.0,4.0,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
13.0,518801.0,51880120.0,2,11.42832,13.48293,11.41779,12.25657,1,12.93734,5.0,2.0,1.0,3.0,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
14.0,518801.0,51880121.0,1,9.31385,7.91135,10.12116,11.48712,2,12.93734,4.0,2.0,1.0,2.8,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
1.0,518801.0,51880123.0,1,10.67004,8.57829,10.59469,11.48712,2,9.56975,4.0,2.0,1.0,4.0,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
2.0,518801.0,51880124.0,2,11.75478,13.48293,13.19086,10.84499,2,12.93734,6.0,1.0,1.0,4.6,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
3.0,518801.0,51880125.0,2,9.13133,8.12441,8.99736,10.84499,2,11.18784,5.0,1.0,1.0,3.0,3.0,9.7693,1,2,5188.0,1.0,4.0,1.0,4.0,10.43939,1.0,3.0,0.0
13.0,519701.0,51970101.0,2,7.71308,9.08085,5.90622,10.26525,2,9.56975,2.0,3.0,3.0,2.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
14.0,519701.0,51970102.0,1,8.94763,8.12441,8.76168,12.25657,1,7.74978,6.0,2.0,3.0,2.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
1.0,519701.0,51970104.0,2,8.76139,8.34615,9.22591,10.84499,2,9.05015,2.0,2.0,3.0,2.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
2.0,519701.0,51970105.0,2,10.25252,8.82228,10.12116,10.84499,2,9.28593,4.0,2.0,2.0,2.6,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
3.0,519701.0,51970106.0,1,10.89898,9.08085,11.75008,10.84499,2,12.93734,5.0,1.0,2.0,3.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
4.0,519701.0,51970107.0,1,9.13133,7.70526,8.51577,10.84499,2,8.35784,2.0,2.0,3.0,1.6,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
5.0,519701.0,51970108.0,2,12.15847,12.04145,10.84951,10.23835,2,12.93734,4.0,1.0,3.0,2.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
6.0,519701.0,51970109.0,2,11.42832,9.98068,12.59517,11.48712,2,12.93734,5.0,2.0,2.0,1.8,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
7.0,519701.0,51970110.0,1,8.94763,8.57829,8.51577,10.26525,2,9.28593,6.0,3.0,2.0,1.6,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
8.0,519701.0,51970112.0,1,10.25252,9.65438,11.12082,12.25657,1,12.93734,5.0,1.0,1.0,4.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
9.0,519701.0,51970113.0,2,9.68014,6.90631,8.99736,8.99877,2,11.18784,4.0,2.0,2.0,2.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,1.0
11.0,519701.0,51970115.0,2,11.75478,9.35676,12.13375,10.84499,2,12.93734,6.0,1.0,2.0,3.8,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
12.0,519701.0,51970116.0,2,8.57095,8.12441,8.25602,10.23835,2,9.92809,6.0,3.0,3.0,2.6,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
13.0,519701.0,51970117.0,2,10.05658,9.98068,12.13375,10.23835,2,10.41803,6.0,1.0,3.0,3.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
14.0,519701.0,51970118.0,2,8.16805,8.12441,6.49606,11.48712,2,8.61676,6.0,1.0,3.0,2.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
1.0,519701.0,51970120.0,1,7.95043,9.35676,8.25602,13.51543,1,10.41803,6.0,3.0,1.0,2.4,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
2.0,519701.0,51970121.0,1,10.05658,10.34734,10.35323,10.84499,2,11.18784,6.0,1.0,3.0,3.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
3.0,519701.0,51970122.0,1,9.86638,8.82228,10.59469,12.25657,1,9.28593,6.0,3.0,2.0,3.4,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
4.0,519701.0,51970123.0,1,9.86638,9.65438,10.59469,12.25657,1,8.50552,6.0,1.0,2.0,4.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
5.0,519701.0,51970124.0,2,7.13627,6.25944,8.51577,11.48712,2,8.35784,4.0,2.0,1.0,2.6,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
6.0,519701.0,51970125.0,1,8.57095,9.08085,10.35323,12.25657,1,7.44254,6.0,4.0,1.0,3.6,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
7.0,519701.0,51970126.0,2,10.45644,11.3019,6.49606,10.26525,2,9.05015,4.0,2.0,2.0,2.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
8.0,519701.0,51970128.0,2,9.81415,8.34615,11.12082,13.51543,1,12.93734,6.0,4.0,2.0,4.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
10.0,519701.0,51970130.0,2,9.86638,12.04145,8.51577,11.48712,2,12.93734,5.0,1.0,2.0,3.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
11.0,519701.0,51970131.0,2,8.37412,7.91135,8.51577,10.84499,2,9.92809,6.0,1.0,3.0,2.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
12.0,519701.0,51970132.0,1,9.68014,9.08085,8.99736,11.19079,2,9.92809,6.0,2.0,2.0,2.2,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
13.0,519701.0,51970133.0,2,11.14859,8.82228,14.06165,10.84499,2,12.93734,6.0,1.0,3.0,2.0,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
14.0,519701.0,51970134.0,1,9.68014,7.50425,9.89515,10.84499,2,9.05015,6.0,2.0,1.0,3.8,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,0.0
1.0,519701.0,51970136.0,1,11.75478,13.48293,9.45004,8.99877,2,12.93734,4.0,1.0,3.0,1.4,2.0,8.48286,1,2,5197.0,1.0,4.0,5.0,3.0,14.02858,1.0,2.0,1.0
10.0,519901.0,51990101.0,1,10.25252,9.08085,10.59469,11.48712,2,9.56975,6.0,2.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
11.0,519901.0,51990102.0,2,10.45644,12.04145,10.35323,12.25657,1,10.41803,6.0,1.0,1.0,4.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
12.0,519901.0,51990103.0,1,9.31385,8.57829,9.89515,10.26525,2,9.28593,5.0,2.0,2.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
13.0,519901.0,51990104.0,2,9.13133,6.90631,8.99736,10.84499,2,11.18784,5.0,2.0,1.0,2.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
14.0,519901.0,51990105.0,2,9.31385,13.48293,10.35323,13.51543,1,12.93734,6.0,4.0,2.0,3.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
1.0,519901.0,51990107.0,2,8.16805,8.82228,7.97991,12.25657,1,9.05835,5.0,2.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
2.0,519901.0,51990108.0,2,12.72711,10.77308,12.59517,10.84499,2,9.92809,6.0,2.0,1.0,4.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
3.0,519901.0,51990109.0,1,9.86638,10.34734,10.34689,11.48712,2,12.93734,2.0,1.0,1.0,3.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
4.0,519901.0,51990110.0,1,9.68014,9.98068,8.76168,10.84499,2,12.93734,5.0,1.0,1.0,3.2,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
5.0,519901.0,51990111.0,1,9.4964,10.34734,9.05298,11.48712,2,10.41803,5.0,2.0,1.0,3.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
6.0,519901.0,51990112.0,1,10.67004,10.77308,9.89515,13.51543,1,12.93734,5.0,1.0,1.0,3.2,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
7.0,519901.0,51990113.0,1,8.76139,7.70526,8.25602,12.25657,1,10.41803,6.0,1.0,1.0,2.2,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
8.0,519901.0,51990115.0,1,9.68014,6.48714,8.25602,13.51543,1,9.56975,6.0,2.0,1.0,2.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
9.0,519901.0,51990116.0,1,10.89898,8.12441,13.19086,12.25657,1,9.56975,5.0,2.0,1.0,4.2,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
10.0,519901.0,51990117.0,2,10.05658,10.34734,9.22591,12.25657,1,8.22128,5.0,1.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
11.0,519901.0,51990118.0,2,10.45644,10.34734,11.12082,11.48712,2,7.85954,5.0,3.0,1.0,5.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
12.0,519901.0,51990119.0,2,11.42832,13.48293,12.59517,12.25657,1,11.18784,5.0,1.0,1.0,5.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
13.0,519901.0,51990120.0,1,9.86638,8.82228,9.6723,11.48712,2,11.18784,4.0,2.0,1.0,3.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
14.0,519901.0,51990121.0,2,9.68014,7.70526,9.45004,11.19079,2,9.28593,2.0,2.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
1.0,519901.0,51990123.0,2,11.75478,11.3019,11.75008,11.48712,2,8.66719,6.0,1.0,1.0,3.8,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
2.0,519901.0,51990124.0,1,10.05658,8.82228,10.35323,11.48712,2,11.18784,5.0,2.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
3.0,519901.0,51990125.0,2,10.67004,12.04145,11.41779,12.25657,1,9.05015,5.0,2.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
4.0,519901.0,51990126.0,2,13.84849,13.48293,13.19086,12.25657,1,9.92809,6.0,2.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
5.0,519901.0,51990127.0,1,10.05658,7.91135,10.35323,11.48712,2,10.41803,5.0,1.0,1.0,4.0,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
7.0,519901.0,51990129.0,1,9.31385,8.57829,9.89515,13.51543,1,9.56975,1.0,1.0,2.0,3.4,2.0,11.74559,1,1,5199.0,1.0,4.0,1.0,1.0,11.19421,1.0,2.0,0.0
11.0,520001.0,52000101.0,2,12.72711,10.34734,12.13375,10.84499,2,12.93734,4.0,2.0,1.0,3.4,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
12.0,520001.0,52000102.0,1,10.45644,9.65438,10.86349,7.34568,3,10.41803,5.0,1.0,2.0,3.6,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,1.0
13.0,520001.0,52000103.0,1,9.4964,9.35676,9.22591,10.23835,2,12.93734,3.0,2.0,1.0,3.0,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
14.0,520001.0,52000104.0,2,11.14859,12.04145,9.89515,10.23835,2,12.93734,4.0,3.0,1.0,2.4,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
1.0,520001.0,52000106.0,1,10.67004,9.35676,10.84951,9.64761,2,9.05015,1.0,1.0,1.0,3.8,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,1.0
2.0,520001.0,52000107.0,1,9.4964,8.57829,10.35323,10.84499,2,11.18784,5.0,1.0,1.0,4.0,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
3.0,520001.0,52000108.0,2,10.89898,9.65438,10.12116,11.48712,2,12.93734,1.0,1.0,1.0,3.4,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
4.0,520001.0,52000109.0,1,10.25252,8.54363,10.50851,10.23835,2,12.93734,5.0,2.0,1.0,3.6,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
6.0,520001.0,52000111.0,2,10.89898,9.98068,10.59469,10.26525,2,9.92809,5.0,2.0,2.0,2.8,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
7.0,520001.0,52000112.0,1,9.4964,8.34615,9.45004,10.84499,2,11.18784,5.0,1.0,1.0,3.0,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
8.0,520001.0,52000114.0,1,9.86638,8.34615,9.6723,10.23835,2,12.93734,5.0,1.0,1.0,2.0,2.0,7.21969,1,2,5200.0,2.0,4.0,1.0,3.0,11.62884,1.0,3.0,0.0
